Batch_idx: 255 | Loss: inf | Acc: 20.465% (6706/32768)
Batch_idx: 256 | Loss: inf | Acc: 20.474% (6735/32896)
Batch_idx: 257 | Loss: inf | Acc: 20.476% (6762/33024)
Batch_idx: 258 | Loss: inf | Acc: 20.497% (6795/33152)
Batch_idx: 259 | Loss: inf | Acc: 20.514% (6827/33280)
Batch_idx: 260 | Loss: inf | Acc: 20.519% (6855/33408)
Batch_idx: 261 | Loss: inf | Acc: 20.536% (6887/33536)
Batch_idx: 262 | Loss: inf | Acc: 20.538% (6914/33664)
Batch_idx: 263 | Loss: inf | Acc: 20.570% (6951/33792)
Batch_idx: 264 | Loss: inf | Acc: 20.607% (6990/33920)
Batch_idx: 265 | Loss: inf | Acc: 20.618% (7020/34048)
Batch_idx: 266 | Loss: inf | Acc: 20.643% (7055/34176)
Batch_idx: 267 | Loss: inf | Acc: 20.680% (7094/34304)
Batch_idx: 268 | Loss: inf | Acc: 20.696% (7126/34432)
Batch_idx: 269 | Loss: inf | Acc: 20.718% (7160/34560)
Batch_idx: 270 | Loss: inf | Acc: 20.754% (7199/34688)
Batch_idx: 271 | Loss: inf | Acc: 20.772% (7232/34816)
Batch_idx: 272 | Loss: inf | Acc: 20.785% (7263/34944)
Batch_idx: 273 | Loss: inf | Acc: 20.811% (7299/35072)
Batch_idx: 274 | Loss: inf | Acc: 20.818% (7328/35200)
Batch_idx: 275 | Loss: inf | Acc: 20.845% (7364/35328)
Batch_idx: 276 | Loss: inf | Acc: 20.851% (7393/35456)
Batch_idx: 277 | Loss: inf | Acc: 20.849% (7419/35584)
Batch_idx: 278 | Loss: inf | Acc: 20.875% (7455/35712)
Batch_idx: 279 | Loss: inf | Acc: 20.879% (7483/35840)
Batch_idx: 280 | Loss: inf | Acc: 20.919% (7524/35968)
Batch_idx: 281 | Loss: inf | Acc: 20.958% (7565/36096)
Batch_idx: 282 | Loss: inf | Acc: 20.972% (7597/36224)
Batch_idx: 283 | Loss: inf | Acc: 20.973% (7624/36352)
Batch_idx: 284 | Loss: inf | Acc: 20.962% (7647/36480)
Batch_idx: 285 | Loss: inf | Acc: 20.935% (7664/36608)
Batch_idx: 286 | Loss: inf | Acc: 20.955% (7698/36736)
Batch_idx: 287 | Loss: inf | Acc: 20.977% (7733/36864)
Batch_idx: 288 | Loss: inf | Acc: 20.994% (7766/36992)
Batch_idx: 289 | Loss: inf | Acc: 21.013% (7800/37120)
Batch_idx: 290 | Loss: inf | Acc: 21.027% (7832/37248)
Batch_idx: 291 | Loss: inf | Acc: 21.043% (7865/37376)
Batch_idx: 292 | Loss: inf | Acc: 21.054% (7896/37504)
Batch_idx: 293 | Loss: inf | Acc: 21.086% (7935/37632)
Batch_idx: 294 | Loss: inf | Acc: 21.102% (7968/37760)
Batch_idx: 295 | Loss: inf | Acc: 21.110% (7998/37888)
Batch_idx: 296 | Loss: inf | Acc: 21.136% (8035/38016)
Batch_idx: 297 | Loss: inf | Acc: 21.146% (8066/38144)
Batch_idx: 298 | Loss: inf | Acc: 21.162% (8099/38272)
Batch_idx: 299 | Loss: inf | Acc: 21.167% (8128/38400)
Batch_idx: 300 | Loss: inf | Acc: 21.182% (8161/38528)
Batch_idx: 301 | Loss: inf | Acc: 21.213% (8200/38656)
Batch_idx: 302 | Loss: inf | Acc: 21.228% (8233/38784)
Batch_idx: 303 | Loss: inf | Acc: 21.243% (8266/38912)
Batch_idx: 304 | Loss: inf | Acc: 21.276% (8306/39040)
Batch_idx: 305 | Loss: inf | Acc: 21.298% (8342/39168)
Batch_idx: 306 | Loss: inf | Acc: 21.295% (8368/39296)
Batch_idx: 307 | Loss: inf | Acc: 21.304% (8399/39424)
Batch_idx: 308 | Loss: inf | Acc: 21.316% (8431/39552)
Batch_idx: 309 | Loss: inf | Acc: 21.321% (8460/39680)
Batch_idx: 310 | Loss: inf | Acc: 21.327% (8490/39808)
Batch_idx: 311 | Loss: inf | Acc: 21.354% (8528/39936)
Batch_idx: 312 | Loss: inf | Acc: 21.368% (8561/40064)
Batch_idx: 313 | Loss: inf | Acc: 21.372% (8590/40192)
Batch_idx: 314 | Loss: inf | Acc: 21.399% (8628/40320)
Batch_idx: 315 | Loss: inf | Acc: 21.408% (8659/40448)
Batch_idx: 316 | Loss: inf | Acc: 21.436% (8698/40576)
Batch_idx: 317 | Loss: inf | Acc: 21.460% (8735/40704)
Batch_idx: 318 | Loss: inf | Acc: 21.456% (8761/40832)
Batch_idx: 319 | Loss: inf | Acc: 21.472% (8795/40960)
Batch_idx: 320 | Loss: inf | Acc: 21.510% (8838/41088)
Batch_idx: 321 | Loss: inf | Acc: 21.538% (8877/41216)
Batch_idx: 322 | Loss: inf | Acc: 21.568% (8917/41344)
Batch_idx: 323 | Loss: inf | Acc: 21.571% (8946/41472)
Batch_idx: 324 | Loss: inf | Acc: 21.577% (8976/41600)
Batch_idx: 325 | Loss: inf | Acc: 21.597% (9012/41728)
Batch_idx: 326 | Loss: inf | Acc: 21.581% (9033/41856)
Batch_idx: 327 | Loss: inf | Acc: 21.623% (9078/41984)
Batch_idx: 328 | Loss: inf | Acc: 21.623% (9106/42112)
Batch_idx: 329 | Loss: inf | Acc: 21.629% (9136/42240)
Batch_idx: 330 | Loss: inf | Acc: 21.655% (9175/42368)
Batch_idx: 331 | Loss: inf | Acc: 21.673% (9210/42496)
Batch_idx: 332 | Loss: inf | Acc: 21.699% (9249/42624)
Batch_idx: 333 | Loss: inf | Acc: 21.716% (9284/42752)
Batch_idx: 334 | Loss: inf | Acc: 21.723% (9315/42880)
Batch_idx: 335 | Loss: inf | Acc: 21.754% (9356/43008)
Batch_idx: 336 | Loss: inf | Acc: 21.761% (9387/43136)
Batch_idx: 337 | Loss: inf | Acc: 21.780% (9423/43264)
Batch_idx: 338 | Loss: inf | Acc: 21.794% (9457/43392)
Batch_idx: 339 | Loss: inf | Acc: 21.801% (9488/43520)
Batch_idx: 340 | Loss: inf | Acc: 21.813% (9521/43648)
Batch_idx: 341 | Loss: inf | Acc: 21.841% (9561/43776)
Batch_idx: 342 | Loss: inf | Acc: 21.848% (9592/43904)
Batch_idx: 343 | Loss: inf | Acc: 21.855% (9623/44032)
Batch_idx: 344 | Loss: inf | Acc: 21.884% (9664/44160)
Batch_idx: 345 | Loss: inf | Acc: 21.900% (9699/44288)
Batch_idx: 346 | Loss: inf | Acc: 21.893% (9724/44416)
Batch_idx: 347 | Loss: inf | Acc: 21.929% (9768/44544)
Batch_idx: 348 | Loss: inf | Acc: 21.938% (9800/44672)
Batch_idx: 349 | Loss: inf | Acc: 21.944% (9831/44800)
Batch_idx: 350 | Loss: inf | Acc: 21.937% (9856/44928)
Batch_idx: 351 | Loss: inf | Acc: 21.957% (9893/45056)
Batch_idx: 352 | Loss: inf | Acc: 21.955% (9920/45184)
Batch_idx: 353 | Loss: inf | Acc: 21.959% (9950/45312)
Batch_idx: 354 | Loss: inf | Acc: 21.974% (9985/45440)
Batch_idx: 355 | Loss: inf | Acc: 21.998% (10024/45568)
Batch_idx: 356 | Loss: inf | Acc: 22.022% (10063/45696)
Batch_idx: 357 | Loss: inf | Acc: 22.036% (10098/45824)
Batch_idx: 358 | Loss: inf | Acc: 22.045% (10130/45952)
Batch_idx: 359 | Loss: inf | Acc: 22.079% (10174/46080)
Batch_idx: 360 | Loss: inf | Acc: 22.078% (10202/46208)
Batch_idx: 361 | Loss: inf | Acc: 22.084% (10233/46336)
Batch_idx: 362 | Loss: inf | Acc: 22.082% (10260/46464)
Batch_idx: 363 | Loss: inf | Acc: 22.087% (10291/46592)
Batch_idx: 364 | Loss: inf | Acc: 22.091% (10321/46720)
Batch_idx: 365 | Loss: inf | Acc: 22.093% (10350/46848)
Batch_idx: 366 | Loss: inf | Acc: 22.103% (10383/46976)
